name,partisan_score,hashtags
Joaquin Castro,0,{'DeportedVeterans'}
Dina Titus,0,{'SaveACA'}
Hakeem Jeffries,0,"{'FollowTheFacts', 'TrumpGate'}"
Martha Roby,1,{'LondonBridge'}
Adam Kinzinger,1,{'WeStandTogether'}
Eliot Engel,0,{'LondonAttacks'}
Dina Titus,0,"{'AHCA', 'SaveACA'}"
Dina Titus,0,{'SaveACA'}
Nancy Pelosi,0,{'TiananmenMassacre'}
Joyce Beatty,0,{'GolferInChief'}
Mike Quigley,0,"{'bike', 'lincolncentral', 'bikeCHI', 'springzing'}"
Sean Patrick Maloney,0,{'TownHall'}
Sean Patrick Maloney,0,"{'ParisAgreement', 'ClimateChange'}"
Adam Kinzinger,1,{'WWII'}
Louie Gohmert,1,{'terrorattacks'}
Richard Hudson,1,{'NASCAR'}
Lloyd Doggett,0,{'ParisAgreement'}
Louie Gohmert,1,{'WashingtonUpdate'}
Mark DeSaulnier,0,{'loveforlondon'}
Mike Quigley,0,"{'LincolnPark', 'GreekFest'}"
Steve Cohen,0,"{'America', 'Trump', 'England', 'Covfefe'}"
Seth Moulton,0,{'London'}
Louie Gohmert,1,{'terror'}
Steve Cohen,0,"{'RFK', 'NY', 'CA', 'TN'}"
Kathleen Rice,0,{'ExtremeVetting'}
Scott DesJarlais,1,{'TN04'}
Dina Titus,0,"{'ATC', 'dontprivatizeourskies'}"
Nancy Pelosi,0,{'TheView'}
Mario Diaz-Balart,1,"{'Cuba', 'humanrights', 'Venezuela'}"
Joyce Beatty,0,{'FYI'}
Steve Scalise,1,{'RepealAndReplace'}
Mark DeSaulnier,0,{'unconstitutional'}
Joyce Beatty,0,"{'Trumpcare', 'StatOfTheDay'}"
Joyce Beatty,0,{'Cleanwater'}
Donald Norcross,0,{'opioidcrisis'}
Will Hurd,1,"{'NationalParks', 'FixOurParks'}"
Kevin McCarthy,1,"{'OTD', 'DDay'}"
Robin Kelly,0,{'ImmigrantHeritageMonth'}
Donald Norcross,0,"{'CamdenPride', 'CamdenNJ'}"
Rob Woodall,1,{'AirTraffic'}
Hakeem Jeffries,0,{'SecondChance'}
Dina Titus,0,{'dontprivatizeourskies'}
Steve Scalise,1,{'CHOICEact'}
Kevin McCarthy,1,{'CHOICEAct'}
Marcy Kaptur,0,{'RestoreGlassSteagall'}
Martha Roby,1,{'AL02'}
Brian Higgins,0,{'WWII'}
Brian Higgins,0,{'WWII'}
Kevin McCarthy,1,{'MAGA'}
Jim Cooper,0,"{'StandWithUs', 'PredsPride', 'Smashville'}"
Scott DesJarlais,1,{'CHOICEAct'}
Ann Wagner,1,{'VA'}
Kevin McCarthy,1,{'vets'}
Sean Patrick Maloney,0,{'Beacon'}
Kevin McCarthy,1,{'VA'}
Scott DesJarlais,1,"{'TN04', 'VA'}"
Will Hurd,1,"{'TeamHurd', 'TX23'}"
Martha Roby,1,{'ChoiceAct'}
Dina Titus,0,{'dontprivatizeourskies'}
Judy Chu,0,{'ParisAccord'}
Adam Kinzinger,1,"{'UndergroundHospitals', 'Syria'}"
Michael McCaul,1,"{'Russia', 'ICYMI'}"
Will Hurd,1,{'OnThisDay'}
Ruben Gallego,0,{'Arizona'}
Mario Diaz-Balart,1,{'CongressionalArtCompetition'}
Brenda Lawrence,0,"{'ATC', 'DontPrivatizeOurSkies'}"
Joyce Beatty,0,{'OH'}
Joaquin Castro,0,{'GEOINT2017'}
Mike Quigley,0,{'ParisAgreement'}
Susan W. Brooks,1,{'Hoosiers'}
Mark DeSaulnier,0,{'WorldEnvironmentDay'}
Suzanne Bonamici,0,"{'ActonClimate', 'ClimateChange'}"
Mike Rogers,1,{'HASC'}
Dina Titus,0,{'dontprivatizeourskies'}
Jackie Walorski,1,{'veterans'}
Adam Kinzinger,1,"{'IL16', 'DeKalb'}"
Donald Norcross,0,"{'wearestillin', 'ParisClimateAccord', 'WorldEnvironmentDay', 'SouthJersey'}"
Dina Titus,0,{'dontrprivatizeourskies'}
Dina Titus,0,{'dontprivatizeourskies'}
Mike Quigley,0,{'WorldEnvironmentDay'}
Dina Titus,0,"{'jcklasvegas', 'OnlyInDistrict1'}"
Adam Kinzinger,1,"{'WeStandTogether', 'WarOnTerror'}"
Susan W. Brooks,1,"{'IN05', 'Hoosiers'}"
Kevin McCarthy,1,{'DDAY'}
Louie Gohmert,1,{'DDay'}
Nancy Pelosi,0,{'FollowTheFacts'}
Mark Walker,1,{'DDay'}
Mark Walker,1,{'DDay'}
Steve Cohen,0,{'RFK'}
Richard Hudson,1,{'NASCAR'}
Donald Norcross,0,{'VotingSelfie'}
Ann Wagner,1,{'DDay'}
Bill Johnson,1,{'DDay'}
Martha Roby,1,{'DoddFrank'}
Martha Roby,1,{'DDay'}
Brian Babin,1,{'DDay73'}
Susan W. Brooks,1,{'DDay'}
Jackie Walorski,1,{'DDay'}
Rob Woodall,1,"{'DDay73', 'WWII'}"
Mark Meadows,1,{'DDay'}
Scott DesJarlais,1,{'DDay'}
Tom Graves,1,"{'DDay', 'NeverForget'}"
Dina Titus,0,{'DDay73'}
Brian Babin,1,{'londonattack'}
Richard Hudson,1,{'DDay'}
Richard Hudson,1,{'DDay'}
Mario Diaz-Balart,1,{'DDay73'}
Blaine Luetkemeyer,1,{'Doddfrank'}
Adam Kinzinger,1,"{'DDay', 'NeverForget'}"
Michael McCaul,1,{'DDAY'}
Daniel Webster,1,{'DDay73'}
Donald Norcross,0,"{'DDay73', 'DDay'}"
Tom Emmer,1,{'DDay'}
Trey Hollingsworth,1,{'DDay'}
Steve Scalise,1,{'CHOICEact'}
Mike Quigley,0,{'TrumpCare'}
Ted Yoho,1,"{'GreatestGeneration', 'DDay'}"
Steve Scalise,1,"{'GreatestGeneration', 'DDay'}"
Katherine Clark,0,{'TeamClark'}
John Garamendi,0,{'DDay'}
Will Hurd,1,{'DDay'}
Adam Kinzinger,1,"{'Rockford', 'SalvationArmy'}"
Joyce Beatty,0,"{'OTD', 'DDay'}"
Mario Diaz-Balart,1,"{'Maduro', 'VZ'}"
Kevin McCarthy,1,"{'CHOICEAct', 'DoddFrank'}"
Tom Emmer,1,{'CHOICEAct'}
Susan W. Brooks,1,{'domesticviolence'}
Doug Collins,1,{'DDay2017'}
Ruben Gallego,0,{'DDay73'}
Steve Scalise,1,"{'NOLA', 'DDay'}"
Joyce Beatty,0,{'WrongChoiceAct'}
Bill Foster,0,{'DDay'}
Marcy Kaptur,0,{'DDay'}
Susan W. Brooks,1,"{'GoPurple', 'EndALZ'}"
Brian Higgins,0,{'DDay'}
Jackie Walorski,1,{'taxreform'}
Joe Wilson,1,{'CSDP2017'}
Nancy Pelosi,0,{'WrongChoiceAct'}
Denny Heck,0,{'WrongChoiceAct'}
Steve Scalise,1,{'DDay'}
Sean Patrick Maloney,0,{'DDay'}
Tom Emmer,1,{'CFPB'}
Bill Foster,0,{'TrumpBudget'}
Brian Higgins,0,"{'Investments', 'EconDev'}"
Adam Kinzinger,1,"{'IL16', 'Dixon'}"
Darin LaHood,1,{'IL18'}
Steve Cohen,0,"{'Comey', 'trump', 'Jared'}"
Joyce Beatty,0,"{'WrongCHOICEAct', 'ConsumersFirst'}"
Steve Scalise,1,"{'RepealAndReplace', 'Obamacare'}"
Gary Palmer,1,{'NCFI'}
Virginia Foxx,1,{'GoDeacs'}
Joe Wilson,1,{'sctweets'}
Bill Johnson,1,"{'ObamaCare', 'anthem'}"
Will Hurd,1,{'nationalhighereducationday'}
Hakeem Jeffries,0,{'IndependentCommission'}
Mike Quigley,0,{'ParisAgreement'}
Tom Graves,1,{'GA14'}
Marcy Kaptur,0,{'RestoreGlassSteagall'}
Susan W. Brooks,1,"{'RateShock', 'Obamacare'}"
Randy Weber,1,{'DDay'}
Susan W. Brooks,1,{'MentalHealth'}
Joyce Beatty,0,"{'PrideMonth', 'Unbelievable'}"
Marcy Kaptur,0,"{'RestoreGlassSteagall', 'WrongChoiceAct'}"
Pete Olson,1,"{'bailouts', 'CHOICEAct', 'DoddFrank'}"
James Comer,1,{'ENDALZ'}
Kathleen Rice,0,{'NY04'}
Scott DesJarlais,1,{'TN04'}
Adam Kinzinger,1,"{'Mosul', 'ISIS'}"
Suzanne Bonamici,0,{'RISEAct'}
Mike Quigley,0,{'climatechange'}
Ken Calvert,1,{'DoddFrank'}
Steve Scalise,1,"{'TheStory', 'ObamaCare'}"
Marcy Kaptur,0,{'RestoreGlassSteagall'}
Ken Calvert,1,{'DDay'}
Dina Titus,0,"{'Vegas', 'TeamTitus', 'IPW17'}"
Mark DeSaulnier,0,{'NationalCancerSurvivorsDay'}
Kevin McCarthy,1,{'valleyfever'}
Lloyd Doggett,0,{'DDay'}
Joaquin Castro,0,{'KSATnews'}
Steve Cohen,0,{'NIH'}
Brian Babin,1,"{'NewAstronauts', 'AirForceTwo'}"
Katherine Clark,0,{'TeamClark'}
Steve Scalise,1,"{'Obamacare', 'RepealAndReplace'}"
Will Hurd,1,{'CCXBrainstorm'}
Mike Quigley,0,{'Russia'}
Steve Scalise,1,{'CHOICEAct'}
Susan W. Brooks,1,"{'CHOICEAct', 'DoddFrank'}"
Susan W. Brooks,1,{'Hoosier'}
Mike Rogers,1,{'Homeland'}
Scott DesJarlais,1,{'Tennessee'}
Donald Norcross,0,{'ICYMI'}
Adam Kinzinger,1,{'ISIS'}
Mike Rogers,1,{'Alabama'}
Susan W. Brooks,1,"{'CHOICEAct', 'DoddFrank'}"
Susan W. Brooks,1,"{'SubEnergy', 'SubHealth'}"
Donald Norcross,0,"{'HigherEd', 'CollegeDebt'}"
Tom Emmer,1,{'CHOICEact'}
Martha Roby,1,"{'CHOICEAct', 'DoddFrank'}"
Lloyd Doggett,0,{'taxreturns'}
Denny Heck,0,{'WrongCHOICEAct'}
Susan W. Brooks,1,"{'CHOICEact', 'DoddFrank'}"
John Garamendi,0,{'CoastGuard'}
Adam Kinzinger,1,"{'energyefficiency', 'HR723'}"
Richard Hudson,1,{'EnergyInfrastructure'}
Bill Johnson,1,{'EnergyInfrastructure'}
Eliot Engel,0,{'Iran'}
Mike Quigley,0,{'ParisAgreement'}
Markwayne Mullin,1,{'Obamacare'}
Lloyd Doggett,0,{'demandtruth'}
Mark Meadows,1,{'Congress'}
Steve Stivers,1,"{'GreatestGeneration', 'DDay', 'OH15'}"
Will Hurd,1,{'AtlanticGameChangers'}
Tom Emmer,1,{'CHOICEact'}
David Scott,0,{'WrongChoiceAct'}
Jackie Speier,0,{'ICYMI'}
Mario Diaz-Balart,1,{'DemAward'}
Joyce Beatty,0,{'TrumpRussia'}
Mark Meadows,1,{'Congress'}
Tom Emmer,1,{'CHOICEAct'}
Will Hurd,1,{'atlanticgamechangers'}
Mike Quigley,0,{'FollowTheFacts'}
Kevin McCarthy,1,{'CHOICEAct'}
Tom Emmer,1,"{'CHOICEact', 'CFPB'}"
Michael McCaul,1,{'TX10'}
Nancy Pelosi,0,{'WrongChoiceAct'}
Adam Kinzinger,1,"{'IL16', 'GetOutdoors', 'GlobalRunningDay'}"
Tom Emmer,1,{'CHOICEAct'}
Brian Babin,1,{'NewAstronauts'}
Bill Foster,0,"{'RDCaucus', 'SickleCell'}"
Donald Norcross,0,{'NJ'}
Kevin McCarthy,1,{'MAGA'}
Susan W. Brooks,1,"{'DEA', 'Fentanyl'}"
Ruben Gallego,0,{'AZ07'}
Lloyd Doggett,0,{'Comey'}
Tom Emmer,1,{'CHOICEact'}
Joyce Beatty,0,{'WrongCHOICEAct'}
James Comer,1,{'ComeyTestimony'}
Denny Heck,0,{'WrongCHOICEAct'}
Susan W. Brooks,1,{'IN05'}
Donald Norcross,0,{'WrongChoiceAct'}
Louie Gohmert,1,{'Texas'}
Trent Kelly,1,{'MS01'}
Adam Kinzinger,1,{'veterans'}
Trent Kelly,1,{'M01'}
Grace Meng,0,{'TrumpBudgetCuts'}
Scott DesJarlais,1,{'HBD'}
Lloyd Doggett,0,"{'demandtruth', 'independentcommission'}"
Joe Wilson,1,{'HR2775'}
Mike Quigley,0,"{'RepInTheRockies', 'ParisAgreement'}"
Mike Quigley,0,{'NationalParks'}
Steve Cohen,0,"{'Resistance', 'TrumpRussia', 'Comey', 'ComeyTestimony'}"
Darin LaHood,1,{'IL18'}
Ruben Gallego,0,"{'covfefe', 'AZ07'}"
Will Hurd,1,{'Bootstrap'}
Steve Scalise,1,{'CHOICEAct'}
Ann Wagner,1,{'CHOICEAct'}
Robin Kelly,0,"{'TrumpBudget', 'Rural'}"
Nancy Pelosi,0,{'FollowTheFacts'}
Mario Diaz-Balart,1,"{'SFL', 'SWFL'}"
Ann Wagner,1,"{'IRS', 'MoRecovery', 'tax'}"
Brian Babin,1,{'NewAstronauts'}
Mario Diaz-Balart,1,{'DemAward'}
Mike Quigley,0,{'immigrants'}
Pete Olson,1,"{'ChoiceAct', 'DoddFrank'}"
Susan W. Brooks,1,{'medicalinnovation'}
Robin Kelly,0,{'HungryToHelp'}
Steve Cohen,0,"{'Resistance', 'TrumpRussia', 'Comey', 'ComeyTestimony'}"
Jackie Walorski,1,"{'RVsinDC2017', 'RVsMoveAmerica'}"
John Garamendi,0,{'WrongChoiceAct'}
Mike Quigley,0,{'TrumpCare'}
Jaime Herrera Beutler,1,{'badasswomendc'}
David Scott,0,"{'AHCA', 'AARP2017'}"
Mark Walker,1,{'CHOICEAct'}
John Garamendi,0,{'WrongChoiceAct'}
Mark DeSaulnier,0,{'ComeyTestimony'}
Mark DeSaulnier,0,{'ComeyTestimony'}
John Garamendi,0,{'WrongChoiceAct'}
Randy Weber,1,{'redsnapper'}
Gus Bilirakis,1,{'CHD'}
Jackie Speier,0,"{'Rogers', 'ICYMI', 'Coats', 'McCabe'}"
Jeff Fortenberry,1,{'NEBreakfast'}
Thomas Massie,1,"{'MAGA', 'CEIDinner'}"
Mario Diaz-Balart,1,{'DemAward'}
Jackie Speier,0,"{'Rogers', 'ComeyHearing', 'Coats'}"
Jackie Speier,0,"{'CoatsHearing', 'Rogers', 'ComeyTestimony'}"
Lloyd Doggett,0,"{'WrongChoiceAct', 'WallStreet'}"
Brian Babin,1,{'VPinTX'}
Louie Gohmert,1,{'ComeyHearing'}
Mark DeSaulnier,0,{'NBAFinals'}
Adam Kinzinger,1,{'TBT'}
Jim Cooper,0,{'Comeyhearing'}
Doug Collins,1,"{'CHOICEAct', 'GA09'}"
Katherine Clark,0,"{'Update', 'WrongChoiceAct'}"
Judy Chu,0,{'ComeyTestimony'}
Tom Reed,1,{'CHOICEact'}
Seth Moulton,0,{'CFPB'}
Susan W. Brooks,1,"{'CyberSecurity', 'SubOversight'}"
Joyce Beatty,0,{'TrumpRussia'}
Lloyd Doggett,0,{'JamesComey'}
Louie Gohmert,1,{'DOJ'}
Sean Patrick Maloney,0,{'ComeyHearing'}
Dina Titus,0,{'MonumentsForAll'}
Adam Kinzinger,1,"{'FinTech', 'SubDCCP', 'ComeyHearing'}"
Mark DeSaulnier,0,{'ComeyDay'}
Jackie Speier,0,{'Comey'}
Trey Hollingsworth,1,{'TBT'}
Seth Moulton,0,{'NotNormal'}
Joyce Beatty,0,"{'ComeyHearings', 'TrumpRussia'}"
Mario Diaz-Balart,1,{'SFL'}
Darin LaHood,1,{'OpioidCrisis'}
Susan W. Brooks,1,"{'bailouts', 'CHOICEAct', 'accountability'}"
Susan W. Brooks,1,"{'CHOICEAct', 'IN05', 'Hoosier'}"
Brenda Lawrence,0,{'IndependentCommission'}
Sean Patrick Maloney,0,{'WrongChoiceAct'}
Joyce Beatty,0,{'WrongCHOICEAct'}
Tom Emmer,1,{'CHOICEact'}
Mike Rogers,1,{'Alabama'}
Nancy Pelosi,0,{'WrongChoiceAct'}
Tom Emmer,1,{'CHOICEact'}
Tom Emmer,1,"{'CHOICEAct', 'DoddFrank'}"
Brenda Lawrence,0,{'HateFreeAmerica'}
Eliot Engel,0,{'WrongChoiceAct'}
Marcy Kaptur,0,"{'RestoreGlassSteagall', 'WrongChoiceAct'}"
Trent Kelly,1,{'MS01'}
Ruben Gallego,0,{'HateFreeAmerica'}
Steve Scalise,1,"{'CHOICEAct', 'DoddFrank'}"
Tom Emmer,1,{'CHOICEAct'}
Nancy Pelosi,0,{'WrongChoiceAct'}
Adam Kinzinger,1,{'IL16'}
Joyce Beatty,0,{'WrongChoiceAct'}
Susan W. Brooks,1,{'CHOICEAct'}
Mark DeSaulnier,0,{'WrongChoiceAct'}
Louie Gohmert,1,{'DOJ'}
Steve Scalise,1,"{'CHOICEAct', 'DoddFrank'}"
Tom Reed,1,{'ComeyHearing'}
Scott DesJarlais,1,{'FakeNews'}
Nancy Pelosi,0,{'ConsumersFirst'}
Tom Emmer,1,{'CHOICEact'}
Tom Emmer,1,"{'CHOICEact', 'MediaRow'}"
Susan W. Brooks,1,"{'FullCmte', 'FDARA'}"
Martha Roby,1,{'CHOICEAct'}
Kathleen Rice,0,{'NY04'}
Bill Johnson,1,{'ComeyHearing'}
Joyce Beatty,0,{'WrongCHOICEAct'}
Scott DesJarlais,1,"{'ComeyHearing', 'TBT'}"
Grace Meng,0,"{'AHCA', 'ANAHillDay'}"
Denny Heck,0,{'WorldOceansDay'}
John Garamendi,0,{'ComeyDay'}
Will Hurd,1,{'FinancialChoiceAct'}
Jackie Speier,0,"{'Obstruction', 'Comey'}"
Doug Collins,1,{'CHOICEAct'}
Tom Emmer,1,{'CHOICEact'}
Matt Cartwright,0,{'WrongChoiceAct'}
Donald Norcross,0,"{'financialaid', 'collegedebt', 'Comey', 'SouthJersey'}"
Sean Patrick Maloney,0,"{'wrongchoiceact', 'Comey'}"
Brenda Lawrence,0,"{'LibertyAndJusticeForAll', 'HateFreeAmerica'}"
Robert Aderholt,1,{'ComeyHearing'}
Mike Quigley,0,{'ComeyTestimony'}
Robin Kelly,0,{'NationalBestFriendsDay'}
Mario Diaz-Balart,1,"{'CHOICEAct', 'betterway'}"
James Comer,1,{'CHOICEAct'}
Mike Rogers,1,{'CalhounCo'}
Dina Titus,0,{'WrongChoiceAct'}
Donald Norcross,0,"{'FollowTheFacts', 'ComeyDay', 'ComeyHearing', 'IndependentInvestigation'}"
Gus Bilirakis,1,{'DiscussWithGus'}
David Scott,0,{'WrongChoiceAct'}
Joe Wilson,1,{'sctweets'}
Mario Diaz-Balart,1,{'CHOICEact'}
Brian Higgins,0,{'FLW150'}
Susan W. Brooks,1,"{'CongressionalArtComp', 'tbt'}"
Daniel Webster,1,{'CHOICEAct'}
Mark Takano,0,"{'TheAristocrats', 'InfrastructureWeek'}"
Mike Rogers,1,{'FinancialCHOICEAct'}
Gary Palmer,1,{'CHOICEact'}
Virginia Foxx,1,{'CHOICEAct'}
Donald Norcross,0,{'WrongChoiceAct'}
Lloyd Doggett,0,{'JamesComey'}
Steve Scalise,1,{'CHOICEact'}
Martha Roby,1,{'CHOICEAct'}
Katherine Clark,0,{'ComeyHearing'}
Susan W. Brooks,1,{'WhatImHearing'}
Mark Takano,0,{'WrongChoiceAct'}
Scott DesJarlais,1,{'CHOICEAct'}
Frank Lucas,1,{'CHOICEAct'}
Mark Walker,1,{'CHOICEAct'}
Tom Emmer,1,{'CHOICEact'}
Dina Titus,0,"{'MonumentsForAll', 'AntiquitiesAct'}"
Rob Woodall,1,"{'CHOICEAct', 'DoddFrank'}"
Robin Kelly,0,"{'TrumpCare', 'ACA', 'KY'}"
Mark Walker,1,"{'CHOICEAct', 'NC06'}"
John Garamendi,0,"{'ComeyDay', 'WrongChoiceAct'}"
Nancy Pelosi,0,"{'ConsumersFirst', 'WrongChoiceAct'}"
Will Hurd,1,"{'ImmigrantHeritageMonth', 'TBT'}"
Adam Kinzinger,1,{'FreeSyria'}
John Garamendi,0,{'WrongChoiceAct'}
André Carson,0,{'CHOICEAct'}
Robin Kelly,0,"{'TrumpBudget', 'rural'}"
Trey Hollingsworth,1,{'ChoiceAct'}
Suzanne Bonamici,0,{'WrongChoiceAct'}
Trent Kelly,1,{'MS01'}
Louie Gohmert,1,"{'ComeyHearing', 'Comey'}"
Lloyd Doggett,0,{'AlexandriaShooting'}
Brian Babin,1,{'RedSnapper'}
Eliot Engel,0,"{'ElieWiesel', 'NewYorker'}"
Mario Diaz-Balart,1,{'Maduro'}
Tom Reed,1,{'LEAPAct'}
Robin Kelly,0,"{'substanceabuse', 'mentalhealth'}"
John Garamendi,0,"{'Afghanistan', 'aumf'}"
Nancy Pelosi,0,{'Alexandria'}
Mario Diaz-Balart,1,"{'Maduro', 'VZ'}"
Tom Graves,1,"{'Accountability', 'Oversight'}"
Louie Gohmert,1,{'TX01'}
Adam Kinzinger,1,{'jobs'}
Marcy Kaptur,0,{'SecDef'}
Susan W. Brooks,1,"{'opportunity', 'innovation'}"
Steve Stivers,1,{'ArmyStrong'}
Sheila Jackson Lee,0,"{'immigrant', 'DACA'}"
Donald Norcross,0,"{'DREAMers', 'HereToStay', 'DACA', 'ImmigrantHeritageMonth'}"
Seth Moulton,0,{'NationalLobsterDay'}
Will Hurd,1,{'OnThisDay'}
David Rouzer,1,{'NHCgov'}
Adam Kinzinger,1,"{'IL16', 'FacebookLive'}"
Tom Emmer,1,{'SummitDC'}
Jackie Speier,0,{'massshooting'}
Nancy Pelosi,0,{'DACA'}
Albio Sires,0,{'TrumpCuts'}
Louie Gohmert,1,{'EfratCRIB'}
Justin Amash,1,{'4A'}
Robin Kelly,0,{'dosomething'}
Grace Meng,0,{'antisemitism'}
Brian Babin,1,{'TX36'}
Joyce Beatty,0,{'ICYMI'}
André Carson,0,{'Indy'}
Jackie Speier,0,"{'massshooting', 'TrumpRussia'}"
Donald Norcross,0,{'SouthJersey'}
Scott DesJarlais,1,{'AAUWLobbyDay'}
Lloyd Doggett,0,"{'dacaworks', 'DACA', 'heretostay'}"
Nancy Pelosi,0,{'DACA'}
Mike Quigley,0,{'transgender'}
Steve Cohen,0,"{'CARERSAct', 'MedicalMarijuana'}"
Trent Kelly,1,{'MS01'}
Adam Kinzinger,1,"{'Iran', 'Russia'}"
Trent Kelly,1,{'MS01'}
Alcee L. Hastings,0,"{'DACA', 'DREAMers'}"
Susan W. Brooks,1,{'CongressionalBaseballGame'}
Dina Titus,0,{'OnlyInDistrict1'}
Joyce Beatty,0,"{'Trumpcare', 'ACA'}"
Ruben Gallego,0,{'DACA'}
Joaquin Castro,0,{'goodtech17'}
Donald Norcross,0,{'LGBT'}
Robin Kelly,0,"{'mentalhealth', 'Homewood'}"
Dina Titus,0,{'LGBT'}
Eliot Engel,0,"{'AHCA', 'ProtectOurCare'}"
Ruben Gallego,0,"{'DACAversary', 'DACA'}"
Adam Kinzinger,1,"{'NorthKorea', 'OttoWarmbier'}"
Will Hurd,1,"{'ImmigrantHeritageMonth', 'TBT'}"
Pete Olson,1,{'TX'}
André Carson,0,{'ICpride'}
Dina Titus,0,{'NV01'}
Mark Walker,1,"{'WXII12', 'AggiePride', 'CongressionalBaseballGame'}"
André Carson,0,"{'LoveIsLove', 'ICPride'}"
Donald Norcross,0,{'SouthJersey'}
Seth Moulton,0,{'Nangarhar'}
Mark Walker,1,{'CBG17'}
Jackie Walorski,1,{'CongressionalBaseballGame'}
Steve Cohen,0,{'MedicalMarijuana'}
Nancy Pelosi,0,"{'CBG17', 'CNN'}"
Trent Kelly,1,{'MS01'}
Will Hurd,1,{'CongressionalBaseballGame'}
John Garamendi,0,{'BACinDC'}
Seth Moulton,0,{'CongressionalBaseball'}
Nancy Pelosi,0,"{'CBG17', 'CNN'}"
Bill Johnson,1,{'CongressionalBaseballGame'}
Mario Diaz-Balart,1,{'SFL'}
Joyce Beatty,0,{'CBG17'}
Mario Diaz-Balart,1,"{'GeauxScalise', 'CongressionalBaseballGame'}"
Lee Zeldin,1,"{'USA', 'CBG2017'}"
Jackie Speier,0,"{'CBG17', 'cbg2017'}"
Jackie Speier,0,"{'CBG17', 'cbg2017'}"
Lee Zeldin,1,"{'USA', 'Scalise'}"
Raul Ruiz,0,{'CongressionalBaseballGame'}
Katherine Clark,0,"{'PlayBall', 'CongressionalBaseballGame'}"
Raul Ruiz,0,{'CongressionalBaseballGame'}
Martha Roby,1,{'CongressionalBaseballGame'}
Jim Cooper,0,{'TeamScalise'}
Adam Kinzinger,1,"{'UnitedWeStand', 'CongressionalBaseballGame'}"
Grace Meng,0,{'CongressionalBaseballGame'}
Jackie Speier,0,"{'CBG17', 'cbg2017'}"
Katherine Clark,0,"{'CBG17', 'unity', 'CongressionalBaseballGame'}"
Susan W. Brooks,1,"{'ScaliseStrong', 'CongressionalBaseballGame'}"
Louie Gohmert,1,{'CongressionalBaseballGame'}
Ann Wagner,1,"{'ScaliseStrong', 'TeamWagner', 'TeamScalise', 'CongressionalBaseballGame'}"
Justin Amash,1,{'MI03'}
Virginia Foxx,1,{'ScaliseStrong'}
Nancy Pelosi,0,{'CBG17'}
Jeff Fortenberry,1,{'CongressionalBaseballGame'}
Nancy Pelosi,0,"{'CBG17', 'CNN'}"
Martha Roby,1,"{'TeamRoby', 'CBG17'}"
Dina Titus,0,{'TeamScalise'}
Mark Walker,1,{'CBG17'}
Lee Zeldin,1,"{'bipartisanship', 'CongressionalBaseballGame'}"
Seth Moulton,0,{'CongressionalBaseball'}
Martha Roby,1,"{'CongressionalBaseballGame', 'tbt'}"
Ann Wagner,1,{'ScaliseStrong'}
Joe Wilson,1,"{'CBG17', 'TheCongressionalBaseballGame'}"
Brenda Lawrence,0,"{'CapitolPolice', 'CongressionalBaseballGame'}"
Pete Aguilar,0,{'CongressionalBaseballGame'}
Virginia Foxx,1,{'CongressionalBaseballGame'}
Brian Babin,1,{'Congressionalbaseballgame'}
Jackie Speier,0,{'TrumpRussia'}
Jackie Speier,0,{'rape'}
Jackie Speier,0,{'rape'}
Marcy Kaptur,0,{'TrumpCare'}
Mike Quigley,0,"{'SaveDACA', 'DREAMers'}"
Robin Kelly,0,"{'Illinois', 'jobs'}"
Mario Diaz-Balart,1,"{'SWFL', 'ag'}"
Will Hurd,1,{'DisinfoWeek'}
Adam Kinzinger,1,"{'Alzheimers', 'ENDALZ'}"
Jackie Speier,0,{'ENDTHEBACKLOG'}
Mike Rogers,1,{'AL03'}
David Scott,0,"{'50thAnniversary', 'GA13'}"
Mark DeSaulnier,0,{'ShowUsTheBill'}
Richard Hudson,1,"{'USArmy', 'ArmyBday'}"
Lloyd Doggett,0,"{'VilifyFirst', 'Trumpcare'}"
Brian Babin,1,{'ObamaCare'}
Katherine Clark,0,{'TeamClark'}
Adam Kinzinger,1,{'Rockford'}
Robin Kelly,0,{'TrumpCare'}
Suzanne Bonamici,0,"{'EqualityforAll', 'LGBTQ', 'PrideMonth'}"
Michael McCaul,1,{'CongressionalBaseballGame'}
Robin Kelly,0,{'gunviolence'}
Tom Emmer,1,{'KeepCubaOpen'}
Nancy Pelosi,0,{'Trumpcare'}
John Garamendi,0,"{'Congress', 'ActonClimate', 'climatechange', 'ParisAccord'}"
Adam Kinzinger,1,{'UnitedWeStand'}
Tom Emmer,1,{'KeepCubaOpen'}
Markwayne Mullin,1,"{'FathersDay', 'WeeklyWrapUp'}"
Marcy Kaptur,0,"{'CitizensUnited', 'GetMoneyOut'}"
Dina Titus,0,"{'DemocracyForAll', 'GetMoneyOut', 'CitizensUnited'}"
Joyce Beatty,0,{'GetMoneyOut'}
Mark DeSaulnier,0,{'WhatWomenWantIn4Words'}
Robin Kelly,0,"{'gunviolence', 'LGBT'}"
Brian Babin,1,{'TrumpAgenda'}
Gus Bilirakis,1,{'DiscussWithGus'}
Steve Cohen,0,"{'Cuba', 'PresidentObama', 'Cubapolicy'}"
Sean Patrick Maloney,0,{'LGBTQ'}
Tom Reed,1,{'manufacturing'}
Mark DeSaulnier,0,{'DAPA'}
Mo Brooks,1,{'CongressionalBaseballGame'}
Ruben Gallego,0,{'vets'}
